file	type	path_id	name
input/freefire-assets/assets/bin/Data/level46	GameObject	2028	IIV_GP_WoodLamp001_Collider021
input/freefire-assets/assets/bin/Data/level46	GameObject	2029	IIV_GP_StoneLamp001_Collider001
input/freefire-assets/assets/bin/Data/level46	GameObject	2030	IIV_GP_Foundation001_Collider079
input/freefire-assets/assets/bin/Data/level46	GameObject	2033	IIV_GP_StoneLamp001_Collider005
input/freefire-assets/assets/bin/Data/level46	GameObject	2034	IIV_GP_Roundpool001_Collider006
input/freefire-assets/assets/bin/Data/level46	GameObject	2035	IIV_GP_StoneLamp001_Collider026
input/freefire-assets/assets/bin/Data/level46	GameObject	2036	IIV_GP_StoneLamp001_Collider021
input/freefire-assets/assets/bin/Data/level46	GameObject	2037	IIV_GP_Roundpool001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2038	IIV_GP_StoneLamp001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2039	IIV_GP_WoodLamp001_Collider058
input/freefire-assets/assets/bin/Data/level46	GameObject	2040	IIV_GP_WoodLamp001_Collider058
input/freefire-assets/assets/bin/Data/level46	GameObject	2041	IIV_GP_WoodLamp001_Collider058
input/freefire-assets/assets/bin/Data/level46	GameObject	2042	IIV_GP_StoneLamp001_Collider010
input/freefire-assets/assets/bin/Data/level46	GameObject	2043	IIV_GP_StoneLamp001_Collider029
input/freefire-assets/assets/bin/Data/level46	GameObject	2044	IIV_GP_Foundation001_Collider131
input/freefire-assets/assets/bin/Data/level46	GameObject	2045	IIV_GP_Foundation001_Collider134
input/freefire-assets/assets/bin/Data/level46	GameObject	2047	IIV_GP_StoneLamp001_Collider039
input/freefire-assets/assets/bin/Data/level46	GameObject	2048	IIV_GP_StoneLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2049	IIV_GP_StoneLamp001_Collider034
input/freefire-assets/assets/bin/Data/level46	GameObject	2050	IIV_GP_StoneLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2051	IIV_GP_StoneLamp001_Collider037
input/freefire-assets/assets/bin/Data/level46	GameObject	2052	IIV_GP_StoneLamp001_Collider046
input/freefire-assets/assets/bin/Data/level46	GameObject	2053	IIV_GP_StoneLamp001_Collider043
input/freefire-assets/assets/bin/Data/level46	GameObject	2054	IIV_GP_StoneLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2055	IIV_GP_StoneLamp001_Collider042
input/freefire-assets/assets/bin/Data/level46	GameObject	2056	IIV_GP_StoneLamp001_Collider045
input/freefire-assets/assets/bin/Data/level46	GameObject	2057	IIV_GP_StoneLamp001_Collider036
input/freefire-assets/assets/bin/Data/level46	GameObject	2058	IIV_GP_StoneLamp001_Collider041
input/freefire-assets/assets/bin/Data/level46	GameObject	2059	IIV_GP_StoneLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2060	IIV_GP_StoneLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2061	IIV_GP_StoneLamp001_Collider040
input/freefire-assets/assets/bin/Data/level46	GameObject	2062	IIV_GP_StoneLamp001_Collider044
input/freefire-assets/assets/bin/Data/level46	GameObject	2063	IIV_GP_StoneLamp001_Collider018
input/freefire-assets/assets/bin/Data/level46	GameObject	2064	IIV_GP_Flowerbeds002_Collider009
input/freefire-assets/assets/bin/Data/level46	GameObject	2066	IIV_GP_WoodLamp001_Collider020
input/freefire-assets/assets/bin/Data/level46	GameObject	2067	IIV_GP_StoneLamp001_Collider022
input/freefire-assets/assets/bin/Data/level46	GameObject	2069	IIV_GP_WoodLamp001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2070	IIV_GP_WoodLamp001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2071	IIV_GP_WoodLamp001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2072	IIV_GP_StoneLamp001_Collider017
input/freefire-assets/assets/bin/Data/level46	GameObject	2074	IIV_GP_WoodLamp001_Collider019
input/freefire-assets/assets/bin/Data/level46	GameObject	2075	IIV_GP_StoneLamp001_Collider014
input/freefire-assets/assets/bin/Data/level46	GameObject	2080	IIV_GP_Foundation001_Collider133
input/freefire-assets/assets/bin/Data/level46	GameObject	2082	IIV_GP_WoodLamp001_Collider045
input/freefire-assets/assets/bin/Data/level46	GameObject	2083	IIV_GP_WoodLamp001_Collider045
input/freefire-assets/assets/bin/Data/level46	GameObject	2084	IIV_GP_WoodLamp001_Collider045
input/freefire-assets/assets/bin/Data/level46	GameObject	2086	IIV_GP_Foundation001_Collider074
input/freefire-assets/assets/bin/Data/level46	GameObject	2087	IIV_GP_WoodLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2088	IIV_GP_WoodLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2089	IIV_GP_WoodLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2092	IIV_GP_WoodLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2093	IIV_GP_StoneLamp001_Collider010
input/freefire-assets/assets/bin/Data/level46	GameObject	2095	IIV_GP_WoodLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2096	IIV_GP_WoodLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2099	IIV_GP_Roundpool001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2101	IIV_GP_StoneLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2102	IIV_GP_WoodLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2103	IIV_GP_WoodLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2104	IIV_GP_WoodLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2107	IIV_GP_StoneLamp001_Collider025
input/freefire-assets/assets/bin/Data/level46	GameObject	2108	IIV_GP_Foundation001_Collider121
input/freefire-assets/assets/bin/Data/level46	GameObject	2110	IIV_GP_StoneLamp001_Collider019
input/freefire-assets/assets/bin/Data/level46	GameObject	2113	IIV_GP_WoodLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2114	IIV_GP_WoodLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2115	IIV_GP_WoodLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2117	IIV_GP_StoneLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2118	IIV_GP_StoneLamp001_Collider009
input/freefire-assets/assets/bin/Data/level46	GameObject	2119	IIV_GP_StoneLamp001_Collider052
input/freefire-assets/assets/bin/Data/level46	GameObject	2120	IIV_GP_StoneLamp001_Collider060
input/freefire-assets/assets/bin/Data/level46	GameObject	2121	IIV_GP_StoneLamp001_Collider054
input/freefire-assets/assets/bin/Data/level46	GameObject	2122	IIV_GP_StoneLamp001_Collider051
input/freefire-assets/assets/bin/Data/level46	GameObject	2123	IIV_GP_StoneLamp001_Collider059
input/freefire-assets/assets/bin/Data/level46	GameObject	2124	IIV_GP_StoneLamp001_Collider061
input/freefire-assets/assets/bin/Data/level46	GameObject	2125	IIV_GP_StoneLamp001_Collider057
input/freefire-assets/assets/bin/Data/level46	GameObject	2126	IIV_GP_StoneLamp001_Collider055
input/freefire-assets/assets/bin/Data/level46	GameObject	2127	IIV_GP_StoneLamp001_Collider050
input/freefire-assets/assets/bin/Data/level46	GameObject	2128	IIV_GP_StoneLamp001_Collider056
input/freefire-assets/assets/bin/Data/level46	GameObject	2129	IIV_GP_StoneLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2130	IIV_GP_StoneLamp001_Collider058
input/freefire-assets/assets/bin/Data/level46	GameObject	2132	IIV_GP_StoneLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2134	IIV_GP_WoodLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2135	IIV_GP_WoodLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2136	IIV_GP_WoodLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2137	IIV_GP_StoneLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2138	IIV_GP_Foundation001_Collider107
input/freefire-assets/assets/bin/Data/level46	GameObject	2139	IIV_GP_Foundation001_Collider132
input/freefire-assets/assets/bin/Data/level46	GameObject	2140	IIV_GP_StoneLamp001_Collider032
input/freefire-assets/assets/bin/Data/level46	GameObject	2141	IIV_GP_Foundation001_Collider125
input/freefire-assets/assets/bin/Data/level46	GameObject	2142	IIV_GP_StoneLamp001_Collider028
input/freefire-assets/assets/bin/Data/level46	GameObject	2146	IIV_GP_StoneLamp001_Collider020
input/freefire-assets/assets/bin/Data/level46	GameObject	2147	IIV_GP_WoodLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2149	IIV_GP_WoodLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2150	IIV_GP_StoneLamp001_Collider007
input/freefire-assets/assets/bin/Data/level46	GameObject	2152	IIV_GP_Flowerbeds001_Collider005
input/freefire-assets/assets/bin/Data/level46	GameObject	2153	IIV_GP_WoodLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2154	IIV_GP_WoodLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2155	IIV_GP_WoodLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2156	IIV_GP_WoodLamp001_Collider013
input/freefire-assets/assets/bin/Data/level46	GameObject	2157	IIV_GP_WoodLamp001_Collider013
input/freefire-assets/assets/bin/Data/level46	GameObject	2158	IIV_GP_WoodLamp001_Collider013
input/freefire-assets/assets/bin/Data/level46	GameObject	2160	IIV_GP_StoneLamp001_Collider012
input/freefire-assets/assets/bin/Data/level46	GameObject	2161	IIV_GP_StoneLamp001_Collider017
input/freefire-assets/assets/bin/Data/level46	GameObject	2162	IIV_GP_WoodLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2163	IIV_GP_WoodLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2164	IIV_GP_WoodLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2166	IIV_GP_StoneLamp001_Collider022
input/freefire-assets/assets/bin/Data/level46	GameObject	2168	IIV_GP_WoodLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2170	IIV_GP_WoodLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2171	IIV_GP_StoneLamp001_Collider025
input/freefire-assets/assets/bin/Data/level46	GameObject	2172	IIV_GP_WoodLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2173	IIV_GP_WoodLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2174	IIV_GP_WoodLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2177	IIV_GP_WoodLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2178	IIV_GP_WoodLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2179	IIV_GP_WoodLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2180	IIV_GP_StoneLamp001_Collider010
input/freefire-assets/assets/bin/Data/level46	GameObject	2181	IIV_GP_StoneLamp001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2183	IIV_GP_StoneLamp001_Collider029
input/freefire-assets/assets/bin/Data/level46	GameObject	2184	IIV_GP_WoodLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2185	IIV_GP_StoneLamp001_Collider048
input/freefire-assets/assets/bin/Data/level46	GameObject	2186	IIV_GP_StoneLamp001_Collider034
input/freefire-assets/assets/bin/Data/level46	GameObject	2187	IIV_GP_StoneLamp001_Collider046
input/freefire-assets/assets/bin/Data/level46	GameObject	2188	IIV_GP_StoneLamp001_Collider037
input/freefire-assets/assets/bin/Data/level46	GameObject	2189	IIV_GP_StoneLamp001_Collider043
input/freefire-assets/assets/bin/Data/level46	GameObject	2190	IIV_GP_StoneLamp001_Collider047
input/freefire-assets/assets/bin/Data/level46	GameObject	2191	IIV_GP_StoneLamp001_Collider039
input/freefire-assets/assets/bin/Data/level46	GameObject	2192	IIV_GP_StoneLamp001_Collider049
input/freefire-assets/assets/bin/Data/level46	GameObject	2193	IIV_GP_StoneLamp001_Collider041
input/freefire-assets/assets/bin/Data/level46	GameObject	2194	IIV_GP_StoneLamp001_Collider044
input/freefire-assets/assets/bin/Data/level46	GameObject	2195	IIV_GP_StoneLamp001_Collider040
input/freefire-assets/assets/bin/Data/level46	GameObject	2196	IIV_GP_StoneLamp001_Collider035
input/freefire-assets/assets/bin/Data/level46	GameObject	2197	IIV_GP_StoneLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2198	IIV_GP_StoneLamp001_Collider042
input/freefire-assets/assets/bin/Data/level46	GameObject	2199	IIV_GP_StoneLamp001_Collider045
input/freefire-assets/assets/bin/Data/level46	GameObject	2200	IIV_GP_StoneLamp001_Collider036
input/freefire-assets/assets/bin/Data/level46	GameObject	2203	IIV_GP_StoneLamp001_Collider018
input/freefire-assets/assets/bin/Data/level46	GameObject	2205	IIV_GP_StoneLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2208	IIV_GP_StoneLamp001_Collider001
input/freefire-assets/assets/bin/Data/level46	GameObject	2210	IIV_GP_Foundation001_Collider073
input/freefire-assets/assets/bin/Data/level46	GameObject	2212	IIV_GP_StoneLamp001_Collider020
input/freefire-assets/assets/bin/Data/level46	GameObject	2213	IIV_GP_StoneLamp001_Collider063
input/freefire-assets/assets/bin/Data/level46	GameObject	2214	IIV_GP_StoneLamp001_Collider062
input/freefire-assets/assets/bin/Data/level46	GameObject	2215	IIV_GP_StoneLamp001_Collider065
input/freefire-assets/assets/bin/Data/level46	GameObject	2216	IIV_GP_StoneLamp001_Collider064
input/freefire-assets/assets/bin/Data/level46	GameObject	2218	IIV_GP_Foundation001_Collider071
input/freefire-assets/assets/bin/Data/level46	GameObject	2219	IIV_GP_StoneLamp001_Collider021
input/freefire-assets/assets/bin/Data/level46	GameObject	2220	IIV_GP_StoneLamp001_Collider027
input/freefire-assets/assets/bin/Data/level46	GameObject	2221	IIV_GP_StoneLamp001_Collider005
input/freefire-assets/assets/bin/Data/level46	GameObject	2222	IIV_GP_WoodLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2224	IIV_GP_StoneLamp001_Collider009
input/freefire-assets/assets/bin/Data/level46	GameObject	2226	IIV_GP_StoneLamp001_Collider056
input/freefire-assets/assets/bin/Data/level46	GameObject	2227	IIV_GP_StoneLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2228	IIV_GP_StoneLamp001_Collider058
input/freefire-assets/assets/bin/Data/level46	GameObject	2229	IIV_GP_StoneLamp001_Collider057
input/freefire-assets/assets/bin/Data/level46	GameObject	2230	IIV_GP_StoneLamp001_Collider061
input/freefire-assets/assets/bin/Data/level46	GameObject	2231	IIV_GP_StoneLamp001_Collider055
input/freefire-assets/assets/bin/Data/level46	GameObject	2232	IIV_GP_StoneLamp001_Collider050
input/freefire-assets/assets/bin/Data/level46	GameObject	2233	IIV_GP_StoneLamp001_Collider059
input/freefire-assets/assets/bin/Data/level46	GameObject	2234	IIV_GP_StoneLamp001_Collider052
input/freefire-assets/assets/bin/Data/level46	GameObject	2235	IIV_GP_StoneLamp001_Collider060
input/freefire-assets/assets/bin/Data/level46	GameObject	2236	IIV_GP_StoneLamp001_Collider054
input/freefire-assets/assets/bin/Data/level46	GameObject	2237	IIV_GP_StoneLamp001_Collider051
input/freefire-assets/assets/bin/Data/level46	GameObject	2238	IIV_GP_StoneLamp001_Collider024
input/freefire-assets/assets/bin/Data/level46	GameObject	2239	IIV_GP_StoneLamp001_Collider013
input/freefire-assets/assets/bin/Data/level46	GameObject	2241	IIV_GP_WoodLamp001_Collider053
input/freefire-assets/assets/bin/Data/level46	GameObject	2242	IIV_GP_WoodLamp001_Collider013
input/freefire-assets/assets/bin/Data/level46	GameObject	2243	IIV_GP_StoneLamp001_Collider011
input/freefire-assets/assets/bin/Data/level46	GameObject	2244	IIV_GP_StoneLamp001_Collider033
input/freefire-assets/assets/bin/Data/level46	GameObject	2245	IIV_GP_StoneLamp001_Collider002
input/freefire-assets/assets/bin/Data/level46	GameObject	2246	IIV_GP_Foundation001_Collider076
input/freefire-assets/assets/bin/Data/level46	GameObject	2247	IIV_GP_Flowerbeds002_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2249	IIV_GP_StoneLamp001_Collider031
input/freefire-assets/assets/bin/Data/level46	GameObject	2250	IIV_GP_WoodLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2251	IIV_GP_WoodLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2252	IIV_GP_WoodLamp001_Collider038
input/freefire-assets/assets/bin/Data/level46	GameObject	2253	IIV_GP_Flowerbeds001_Collider003
input/freefire-assets/assets/bin/Data/level46	GameObject	2255	IIV_GP_StoneLamp001_Collider006
input/freefire-assets/assets/bin/Data/level46	GameObject	2256	IIV_GP_Foundation001_Collider137
input/freefire-assets/assets/bin/Data/level46	GameObject	2257	IIV_GP_WoodLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2258	IIV_GP_WoodLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2259	IIV_GP_WoodLamp001_Collider004
input/freefire-assets/assets/bin/Data/level46	GameObject	2260	IIV_GP_WoodLamp001_Collider033
input/freefire-assets/assets/bin/Data/level46	GameObject	2261	IIV_GP_WoodLamp001_Collider033
input/freefire-assets/assets/bin/Data/level46	GameObject	2262	IIV_GP_WoodLamp001_Collider033
input/freefire-assets/assets/bin/Data/level46	GameObject	2263	IIV_GP_WoodLamp001_Collider014
input/freefire-assets/assets/bin/Data/level46	GameObject	2264	IIV_GP_WoodLamp001_Collider018
input/freefire-assets/assets/bin/Data/level46	GameObject	2265	IIV_GP_WoodLamp001_Collider018
input/freefire-assets/assets/bin/Data/level46	GameObject	2266	IIV_GP_WoodLamp001_Collider018
